"code","description"
00680,"STRICT DIABETIC DIET
NUTRITION AND PHYSICAL ACTIVITY
AWARENESS ABOUT DIABETIC COMPLICATIONS"
00681,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars 
Review 3 months ;"
00682,"Ix as below ;
Review with results; 
Get old USG results ;"
00683,"	STRICT DIABETIC DIET
NUTRITION AND PHYSICAL ACTIVITY
AWARENESS ABOUT DIABETIC COMPLICATIONS"
00684,"Meds as below ;
No meds for DM required;
Review 3 months ;"
00685,"STOP THE DIABETIC MEDICATIONS AS TAKING 
FOLLOW THE NEW MEDICATION ADVICE"
00686,"maintain proper foot and lower limb hygiene 
apply medication as per manufacturers instructions"
00687,"Check Home B.P – 6 readings over a period of one week and inform
"
00688,MEDICATION COMPLIANCE
00689,Review if no better
00690,"drink plenty of water / consume tender coconut/ ORS sacchets
bland diet to be followed / avoid spicy food"
00691,48 hour HOLTER
00692,AICD to be assessed.
00693,"AVOID FATTY/ OILY/ SPICY FOOD
AVOID COFFEE/TEA/ HOT FOOD, LIQUIDS
AVOID FULL MEALS 
SLEEP AFTER 1-2 HOURS OF DINNER
RAISE HEAD END OF THE BED 
PHYSICAL EXERCISES / YOGA
MEDITATION TO AVOID MENTAL STRESS"
00694,"Drink plenty of water - keep hydrated 
soft , bland diet to be followed 
watch for fever spikes, loose stools episodes."
00695,"Meds as below ;
STrict diet ;
Try and exercise as much as possible ;
Review 2 months"
00696,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars - AGP advised ;
Review 2 weeks ;
"
00697,"Meds as below ;
Monitor sugars and e mail weekly as advised ;
Review 1 month or SOS;"
00698,"Meds as below ;
Strict diet and regular exercise;
Try and lose abit of weight;
If any lows or FBS< 100 then reduce Ryzodeg by 2 units at a time ;
Review 1 month ;"
00699,"Meds as below ;
Strict diet , regular exercise;
Try and lose a bit of weight ;;
Review 3 months ;"
00700,"Meds as below :
Strict diet and regular exercise,
Review 3 months."
00701,"Meds as below ;
Strict compliance ; 
Strict diet and regular exrecise ; 
See dietician ; 
Focus on weight loss ;
Hold off pregnancy until TSH < 2.5 ;
Review 1 month ;"
00702,"Meds as below:
Strict diet and regular exercise,
Try and lose a bit of weight,
Review 2 months."
00703,"Meds as below ;
Strict diet and regular exrecise;
Drink plenty of water ;
Review 5 months"
00704,"Meds as below ; 
Review 5 months ;"
00705,"Meds as below ;
Strict diet and regular exercise ;
At least 45 min brisk walk / day ;
Review 1 month ;
"
00706,"Meds as below ;
Strict diet and regular exercise ;
Review 2 months ;"
00707,"meds as below;
Strict diet and regular exercise;
Needs physical consultation ;
Review 1 month;
"
00708,"Meds as below ;
STrict compliance ;
Recheck 6 months ;"
00709,"Follow the medications as advised 
Check FBS and PPBS regularly once in 2 weeks and if above targets consult Dr"
00710,"Hold off on metformin ;
Continue rest as per neurologist ;
Lifestyle measures - strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 3 months ;

"
00711,"Hold off meds for now;
Strict diet and regular exercise;
Try and lose weight with lifestyle measures ;
Likely course of subclinical hypothyroidism explained ;
Reassess after 1 month;"
00712,"NUTRITION AND PHYSICAL THERAPHY
MEDICATION COMPLIANCE"
00713,"Meds as below ;
Monitor sugars ;
Stop Xigduo ;
Review 1 months ;
"
00714,"Meds as below ;
Strict diet and regular exrecise ;
Try and lose more weight ;
Monitor sugars;
Consider AGP - freestyle libre ;
Review 3 months;"
00715,"Meds as below ;
Strict diet and regular exercise ;
Try and lose weight ;
Once sugars < 140 post meal will consider dose reduction ;
Review 3 months ;"
00716,"REGULAR EXERCISE 

REVIEW WITH REPORTS"
00717,PHYSIOTHERAPHY TO FROZEN SHOULDER
00718,Check Home BP readings atleast 6 over a period of 3 days in a week and inform
00719,"Meds as below :
Strict diet and regular exrecise,
Review 3 months,"
00720,"Meds as below ;
Strict diet and regular exercise;
Take Mixtard 30 min before food ;
Review 1 month with FBS , PPBS, CReat ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins ,"
00721,"Meds as below ;
Strict diet ;
Walk as much as possible ;
Review 2 months ;
If any lows or FBS < 100 then stop diamicron ;
"
00722,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Drink Plenty of water ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only;

Avoid juices, consume fruit as is ;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins ,"
00723,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Drink Plenty of water ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only;

Avoid juices, consume fruit as is ;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , ;"
00724,"Likely Thyroiditis ;
Likely course explained ;
Review with usg results ;
Recheck TFT after 6 weeks ;"
00725,"Meds as below ;
STrict diet and regular exercise;
Try and lose a bit of weight ;
REview 1 month ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid; raisins ,;"
00726,"Meds as below ;
Strict diet and regular exrecise;
Try and lose a bit of weight ;
Review 3 months ;"
00727,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
If FBS> 110 then increase insulin dose by 2 units at a time ;
If FBS < 90 then reduce insulin dose by 2 units at a time ;
Review 1 month with FBS,PPBS, ;"
00728,"Meds as below;
Change sites ;
Monitor sugars ;
If any lows or < 100 then reduce insulin dose by 2 units at a time ;
Review 6 weeks ;"
00729,"Meds as below ;
If any lows or F < 100 then reduce insulin dose by 2 units at a time ;
Review 2 months with FBS,PPBS, HbA1c ;"
00730,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 3 months ;
"
00731,REVIEW IN THE HEALTH CENTER FOR NECK LUMP CHECK UP
00732,"Meds as below
 Strict diet and regular exercise
 Try and lose a bit of weight
 Review 3 months"
00733,"Meds as below ;
STrict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , ;"
00734,"Meds as below ;
Strict diet and regular exercise ;
Needs to lose weight ;
Review 2 months ;"
00735,"Meds as below ;
Annual screen for diabetes ;
Review SOS"
00736,"stop amlodipine
continue cardiac medication"
00737,"Meds as below ;
Monitor sugars frequently ;
Review 5 days with SMBG and results ;
"
00738,"Meds as below ;
Post delivery reduce dose to 37.5 mcg ;
Review 6 weeks after delivery ;"
00739,"Meds as below ;
POst delivery reduce dose to 37.5 mcg 
Review 6 weeks after delivery ;"
00740,"Meds as below ;
STrict diet and regular exercise;
Monitor sugars ;
Review 5 days ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK
Nuts, milk , curds OK
Avoid raisins ,"
00741,"Meds as below ;
Strict diet and regular exercise ;
Modify diet - split fruits servings ;
Recheck in 3 months ;"
00742,"Hold off Rx ;
Recheck 4 weeks;"
00743,"Meds as below ;
Review 1 week if not settling ;
If OK review 2 months;"
00744,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month;"
00745,"Meds as below ;
Strict diet and regular exercise;
Review 6 months;"
00746,"Meds as below ;
Review 3 days ;"
00747,"Meds as below;
 Strict diet and regular exercise;
 Modify diet - split fruits servings;
To continue meds as below for 3 months;
 Recheck in 3 months with blood tests;"
00748,test4
00749,"Meds as below ;
Lifestyle measures ;
Try and lose a bit of weight ;
Review in 6 months;"
00750,"Meds as below ;
Strict diet and regular exrecise;
REview 1 month with bloods;"
00751,"Meds as below ;
Strict diet and regular exercise ; 
Try and lose a bit of weight ;
At least 45 min brisk walk / day ;
If FBS < 100 then reduce insulin dose by 2 units at a time ;
If FBS > 130 then increase insulin dose by 2 units at a time ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;"
00752,"Meds as below;
Change sites ;
Technique reviewed;
Monitor sugars ;
Review 4 days ;"
00753,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
Review 3 months ;"
00754,"Meds as below ;
Strict compliance ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Can go ahead with hysteroscopy as planned ;
Reiew with results;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken OK;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;"
00755,"Meds as below ;
Strict diet and regular exercise;
Needs to lose weight ;
Review 1 month ;
"
00756,"Meds as below :
Strict compliance ,
Review 2 months ,"
00757,"Meds as below ;
Review 2 months ;
"
00758,"Meds as below ;
Recheck TSH at 20 and 30 weeks ;
Review SOS if TSH > 2.5 at 20 weeks or > 3 at 30 weeks;
"
00759,"Meds as below ;
Review 1 month ;
Continue CGM ;"
00760,"Meds as below ;
Strict compliance ;
Recheck after 2 months ;
"
00761,"Meds as below ; 
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 3 months ;"
00762,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
Review 1 month ;
Accuchek/One touch glucometer;"
00763,"WORKING TIMINGS SHOULD BE CHANGED
CONTINUE ANTI DIABETIC MEDICATION AND LIPID MEDICATION TILL ENDOCRINOLOGIST CONSULTATION
"
00764,"Meds as below;
Review 2 months ;
"
00765,"Meds as below ;
Strict diet and regular exercise ;
Try and walk regularly ;
Review 6 months;"
00766,"Meds as below ;
Go ahead with Kerendia ;
Review 1 month with FBS , PPBS, HbA1c , KFT ;"
00767,"Meds as below ;
Strict diet ;
At least 45 min brisk walk / day ;
Try and lose a bit of weight ;
Review 1 month;"
00768,"Meds as below ;
Strict diet and regular exercise;
Dietician ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;"
00769,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;
Review 1 month"
00770,"REassured ;
Meds as below ;
If any lows < 100 then reduce gemer P 1 to once a day ;
Review 1 month as planned ;"
00771,Review with results;
00772,"meds as below ;
Recheck TSH at 30 weeks;
OGTT at 24 weeks as usual ;
drfred_williams@yahoo.com;"
00773,"Meds as below ; 
Strict diet ;
Try and lose a bit of weight ;
REview 5 days if symptoms not settling ;
"
00774,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;"
00775,"Meds as below ;
Strict diet and regular exercise;
Try and lose weight ;
Review 1 month;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , sticky dates."
00776,"Blood tests -essential basic blood test package 
Review with reports meanwhile advised Pyregesic to control pain"
00777,STRICT DIABETIC DIET
00778,"REVIEW AFTER 15 DAYS FOR FOLLOW UP WITH FBS, PPBS REPORTS"
00779,"Meds as below ;
USG thyroid ;
Supplements ;
Review with results ;"
00780,"Meds as below :
Strict diet and regular exercise,
Try and maintain weight,
Review 1 month."
00781,"Meds as below ;
Strict diabetic diet ;
Try and walk as much as possible;
Try and consume eggs regularly for B 12 ;
Continue supplements as advised by Dr Deepak ;
Reassess symptoms after 1 month;
Recheck TSH after 1 month"
00782,"Meds as below:
Strict diet and regular exercise,
Try and lose a bit of weight,
Review 1 month,"
00783,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars ;
REview 1 month with FBS,PPBS;
"
00784,"Drink plenty of water ;
Tests as advised ;
Review 1 week with results;"
00785,CONTINUE THE MEDICATION AS DISCUSSED WITH THE CARDIOLOGIST
00786,"MEds as below ;
Strict diet and walk as much as possible ;
Needs to be encouraged to comply ;
Monitor sugars intermittently ;
REview 1 month"
00787,"Meds as below ;
Strict diet and regular exercise ; 
Try and walk as much as possible ;
Monitor sugars ;
If FBS< 100 then reduce insulin dose by 2 units at a time ;
If FBS> 130 then increase insulin dose by 2 units at a time ;
Review 1 month;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK
Avoid raisins , sticky dates.;"
00788,"Meds as below :
Strict compliance,
Review 4 months,"
00789,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
Review 2 months with FBS,PPBS, hbA1c, Creat .;"
00790,"BLOOD PRESSURE MONITERING
MEDICATION COMPLIANCE
NUTRITION AND PHYSICAL ACTIVITY"
00791,"Meds as below ;
Continu Bilasure - SOS ;
Plenty of moisturisers ;
Review 1 month as planned ;
"
00792,"Send Urine for culture and sensitivity and inform report
If symptoms persist inspite of medication . Send blood for electrolytes after 2 days
"
00793,"Meds as below;
Strict diet and regular exercise ; 
Review 1 month ;"
00794,"Meds as below ;
Review 6 weeks with TFT ;
Repeat USG thyroid after 4 months ;"
00795,"MEds as below ;
Revert to basal bolus ;
Monitor sugars and titrate as required ;
Review 1 month;"
00796,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit more weight ;
Strict compliance with medications;
Salt water gargling :
Review 3 months ;
"
00797,"Stop neomercazole ;
Risk of recurrence explained ;
Recheck TFT after 2 months to ensure normalcy ;
Then watch for symptoms and check TFT if required ;
Review SOS ;"
00798,"Lifestyle measures;
Tests as below ;
Review with results;"
00799,"Hold off pregnancy for 3 months;
Meds as below ;
Strict diet ;
At least 45 min brisk walk / day ;
Try and lose weight ;
Review 1 month ;"
00800,"Meds as below ;
Strict diet and exercise ;
Monitor sugars intermittently ;
Review 3 months ;"
00801,"Meds as below ;
Strict compliance ;
Recheck TSH, Prolactin in 6 weeks;"
00802,"MEds as below ;
Strict diet and regular exercise;
Try and monitor sugars ;
Review 2 months ;
"
00803,"Meds as below ;
Strict diet and regular exercise;
Try and lose weight ;
At least45 min brisk walk / day ;
Review 1 month with FBS,PPBS , C peptide , triglycerides ;"
00804,"Meds as below ;
Strict diet and regular exercise ;
Monitor sugars ;
Review 2 months with FBS,PPBS, HbA1c ;
"
00805,"Meds as below;
 Strict diet and regular exercise ;
Recheck FBS , PPBS , HbA1c - in 2 months;"
00806,"meds as below ;
Strict diet and regular exercise;
Review 3 months ;"
00807,"Meds as below ;
Wean off insulin slowly ;
If FBS < 100 then reduce night dose by 2 units at a time ;
If PPBS < 130 then reduce morning dose by 2 units at a time ;
Review 2 weeks ;"
00808,"Meds as below ; 
Wean off insulin slowly ; 
If FBS < 100 then reduce night dose by 2 units at a time ; 
If PPBS < 130 then reduce morning dose by 2 units at a time ; 
Review 2 weeks"
00809,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
Review 1 months ;
Can go ahead with dental work once sugars < 200 
"
00810,"Tc 99 Thyroid uptake scan ;
Review with results;"
00811,"Meds as below ;
Strict diet and regular exercise;
Review 3 months;"
00812,UPLOAD ALL OLD REPORTS
00813,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars and e mal weekly ;
drfred_Williams@yahoo.com;
Review 1 month ;"
00814,"Meds as below ;
Strict diet and regular exrecise;
Try and lose more weight ;
Review 3 months;
"
00815,"Check bloods;
Review with results;"
00816,"Meds as below ;
Strict compliance ;
Review 2 months ;"
00817,NUTRITION AND PHYSICAL ACTIVITY
00818,NUTRITION AND PHYSICAL TRAINING
00819,Cardiac evaluation to be done once in 6 months.
00820,"Bloods as below ;
Review with results;"
00821,"Meds as below ;
Work on diet and regular exercise ;
Try and lose a bit of weight ;
Review 6 months ;"
00822,"Meds as below ;
Strict compliance ;
Home monitoring - 3 AM and 7 AM ;
Review 5 days if any issues ;
Else REview 4 months ;"
00823,"Meds as below ;
Strict compliance ;
See neurologist ;
Review 1 week ;
"
00824,"Meds as below ;
Review 2 months ;"
00825,"X ray Left wrist ;
Review with results ;"
00826,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 week with FBS, PPBS ;"
00827,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 6 montths ;"
00828,"Meds as below;
Change sites ;
Technique reviewed;
Change needles ;
Review 4 days;"
00829,"Meds as below ;
Start insulin ;
E mail weekly ;
Review 3 weeks ;"
00830,"Meds as below ;
Strict diet and regular exercise;

If FBS < 100 then reduce night dose by 2 units at a time
If FBS > 130 then increase night dose by 2 units at a time
If PPBS < 130 then reduce morning dose by 2 units at a time
If PPBS > 180 then increase morning dose by 2 units at a time

Review 1 month ;"
00831,"Meds as below ;
Bring old reports;
Check bloods as below ;
Review with results 3 days;"
00832,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars ;
Review 1 month ;"
00833,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 3 months ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is ;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00834,"Meds as below ;
Monitor sugars ;
AGP advised ;
Review 3 days ;
drfred_williams@yahoo.com"
00835,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 2 weeks with FBS,PPBS;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00836,"REGULAR EXERCISE 
HEALTHY DIET 

REVIEW WITH PAP SMEAR REPORT ."
00837,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK
Nuts, milk , curds OK
Avoid raisins , sticky dates."
00838,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 months ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is
Avoid red meat ;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00839,"Meds as below ;
STrict diet and regular exercise;
Try and lose more weight ;
Advisable to return to India for a few months to monitor diet and exercise closely with a view to improving long term health ;
Review in 6 month or if able to return earlier review on return ;"
00840,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight;
Review 2 months ;"
00841,follow instructions of local gynaec
00842,"MEDICATION COMPLIANCE 
FBS PPBS AFTER 1 MONTH"
00843,continue the medication as given by the dermatologist
00844,Stress MPI during follow up.
00845,Stop rubbing the eyes.
00846,"Meds as below ;
Recheck FT3 , Ft4 , TSH in 1 month ;"
00847,"Meds as below ;
Strict diet and regular exercise ;
See Cardiologist ;
Review 3 months ;
"
00848,"Meds as below ;
Strict diet and regular exercise l
Try and lose a bit of weight ;
Review 2 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , Custard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat
Fish , skinless chicken oK;
Nuts, milk , curds OK ; 
Avoid raisins , sticky dates.;"
00849,"Meds as below ;
Strict diet and regular exercise ;
Check bloods ;
Review with results;"
00850,"Meds as below ;
Strict diet ;
At least 45 min brisk walk / day ;
Try and lose a bit of weight ;
Review 2 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
00851,"Meds as below ;
Strict diet and compliance ;
Drink plenty of water ;
Reduce NSAIDS - use ultracet instead ;
Review 1 month ;
Can Go ahead with dental work as planned ;"
00852,"Meds as below ;
Strict diet and regular exercise ; 
Try and lose a bit of weight ;
Review 3 months ;"
00853,"Meds as below ;
Recheck TSH in 1 month ;"
00854,Review after 6 months
00855,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Bloods as below ;
Review with results;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK
Nuts, milk , curds OK;
Avoid raisins , sticky dates."
